alert_id,timestamp,state,transition_from,flare_probability,anomaly_index,confidence_low,confidence_high,scenario,data_source,model_version,config_hash,data_hash,operator_notes,resolution_time,resolution_reason
e4dbf77b-641e-49f5-8cff-8c6f21a54c77,2026-06-17T09:43:37.513690+00:00,NORMAL,No change (NORMAL),0.0012019044395334677,5.935508678663804,0.0009062305970511479,0.0014885047841416558,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
64567477-7016-4be0-a7d3-d4b7c8f739ad,2026-06-17T09:43:37.513757+00:00,NORMAL,No change (NORMAL),0.01002790266437159,10.050691140011851,0.007950360242986244,0.012397034990779593,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
156b2279-ebc8-4b09-89d2-35e748d5a981,2026-06-17T09:43:37.513824+00:00,NORMAL,No change (NORMAL),0.00026303439568288136,1.2591972130914657,0.0002016312599809553,0.00031568824483190904,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
473abb85-fe78-4ae0-804b-7d3a22631210,2026-06-17T09:43:37.513891+00:00,NORMAL,No change (NORMAL),1.1024034233432901e-05,8.198674692231956,8.973000433845751e-06,1.374249399845001e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
0eb44ae1-1573-48ba-8d41-605623488965,2026-06-17T09:43:37.513957+00:00,NORMAL,No change (NORMAL),1.6915558269766908e-05,12.763363315228567,1.1927315291113375e-05,2.2498325264109904e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
03216ba8-31e4-46b0-abee-222b90d087a5,2026-06-17T09:43:37.514025+00:00,NORMAL,No change (NORMAL),8.651232548674757e-05,1.1243981424719975,6.619814975582462e-05,0.0001099166664480692,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
590fdd93-a37d-4951-a137-73be1536d6f2,2026-06-17T09:43:37.514093+00:00,NORMAL,No change (NORMAL),0.0023944606782542064,14.726307133394648,0.0019107043414163189,0.003040443783318981,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9a1cca02-33dc-44b1-b7cb-0ec56256df25,2026-06-17T09:43:37.514164+00:00,NORMAL,No change (NORMAL),0.0003569387505246906,8.988276613391728,0.0002805596110477056,0.0004478207337046946,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
a03447cf-1354-45f4-9349-bf9a2e868f30,2026-06-17T09:43:37.514261+00:00,NORMAL,No change (NORMAL),1.2234466748645318e-05,1.5520032911364356,9.864668100796732e-06,1.4903295260496675e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9422a3c3-1580-4d41-abb1-3f22a4141f04,2026-06-17T09:43:37.514332+00:00,NORMAL,No change (NORMAL),5.761293070345979e-05,4.865070100474033,4.61821262587236e-05,7.094493884936971e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f6ab1df5-6c81-4017-8f66-7d4da894e008,2026-06-17T09:43:37.514399+00:00,NORMAL,No change (NORMAL),2.781388436228588e-06,4.584917207607104,2.200861770740607e-06,3.2644091912000917e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
feb595d0-572d-426c-867d-3ee3022951a4,2026-06-17T09:43:37.514470+00:00,NORMAL,No change (NORMAL),1.3553796756416713e-05,0.0,1.0710728854700426e-05,1.6788241731974304e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
7aeb97b4-b16a-4516-8a1b-00b0bf8f4bd1,2026-06-17T09:43:37.514537+00:00,NORMAL,No change (NORMAL),0.000188348192848762,1.405332054159043,0.00016367448656222518,0.00020868901847733082,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
7c1f9e2a-d65b-4477-a32d-b78e9b90325d,2026-06-17T09:43:37.514613+00:00,NORMAL,No change (NORMAL),0.00029335740692379474,2.618795041889026,0.00022224574528996127,0.00037078085828711984,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
25d3734a-0005-4391-86d4-70ff93dbf65f,2026-06-17T09:43:37.514681+00:00,NORMAL,No change (NORMAL),6.613955380373637e-05,3.1632516174510363,5.0668077010329805e-05,7.802024214483342e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4795a54c-929b-49ec-b65c-d6b8e45eff66,2026-06-17T09:43:37.514770+00:00,NORMAL,No change (NORMAL),2.9965192296502186e-05,2.3975313282748014,2.401400991003334e-05,3.80262235349077e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2ce473a1-4251-49c6-b6a6-8bdb27de2c5d,2026-06-17T09:43:37.514841+00:00,NORMAL,No change (NORMAL),7.593200222026293e-05,0.5418331765884339,6.196289626073413e-05,9.09964669549803e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d7df23e5-13be-4722-92f6-df32901f2b3e,2026-06-17T09:43:37.514908+00:00,NORMAL,No change (NORMAL),1.4694936592538122e-06,1.6443380943146078,1.212357449546295e-06,1.7860447572728513e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c95a83a7-5f11-4ea5-8764-8df4f1d56dac,2026-06-17T09:43:37.514974+00:00,NORMAL,No change (NORMAL),1.3492608723623695e-05,2.02928984260144,1.0522832971287632e-05,1.660301502553348e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
448679e8-6a82-4d66-9626-be7263f5155f,2026-06-17T09:43:37.515041+00:00,NORMAL,No change (NORMAL),1.0993378952574273e-05,2.7848802358574503,9.457748250067176e-06,1.3496610366704823e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b40363e4-c63b-42f4-9723-0090b06dcb04,2026-06-17T09:43:37.515107+00:00,NORMAL,No change (NORMAL),1.2718340519469426e-06,1.8882464974445508,1.0332679098442897e-06,1.5604734379480232e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
59d3dcfd-859d-44e3-878c-23a61341e72b,2026-06-17T09:43:37.515177+00:00,NORMAL,No change (NORMAL),8.208199951322693e-05,3.9168383079629527,6.620950385961965e-05,0.0001016556837383944,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
328fc21b-751c-40b0-8d71-78ed2dfbd5aa,2026-06-17T09:43:37.515244+00:00,NORMAL,No change (NORMAL),2.087895386464394e-05,0.6474847593999331,1.7473783730710504e-05,2.6037805596316877e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
636ad836-a74a-42b2-844e-4af478727be2,2026-06-17T09:43:37.515315+00:00,NORMAL,No change (NORMAL),2.1029870245083462e-05,0.16142258725903028,1.6868038086566858e-05,2.6201125227257026e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c47285c7-9fe0-4f2b-8e8f-d08be8c7d6ff,2026-06-17T09:43:37.515396+00:00,NORMAL,No change (NORMAL),0.0003912728805434007,7.010412653548702,0.0003037466793557384,0.00047815016980606287,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
01f24e91-a7c9-4a7e-aa2e-09767aaf13d3,2026-06-17T09:43:37.515466+00:00,NORMAL,No change (NORMAL),1.783560187197457e-06,4.568197548240815,1.3640805042981122e-06,2.4386998790634747e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
5ddb34b6-0f0a-41a1-8e9c-9e698b2d86b3,2026-06-17T09:43:37.515540+00:00,NORMAL,No change (NORMAL),0.00012521632338366014,4.5113114466689135,0.0001000276807824853,0.00015542310990111766,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
62d9c2a2-4597-4d8f-9b6b-291da45dbf2a,2026-06-17T09:43:37.515607+00:00,NORMAL,No change (NORMAL),1.0231868395720166e-06,1.9755311341955701,7.839395843806088e-07,1.2818398786768992e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c28d0ff6-e590-4833-a411-10d47c8c8017,2026-06-17T09:43:37.515673+00:00,NORMAL,No change (NORMAL),5.5594277250746046e-05,0.9213824110354876,4.5511402211323036e-05,6.677089535692293e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2afef922-8e5a-45ab-abca-3f2833ff01e4,2026-06-17T09:43:37.515739+00:00,NORMAL,No change (NORMAL),3.2447233110191716e-05,0.5479544063855302,2.6526671230290825e-05,3.844093505743071e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
bb879787-7624-4477-b29b-8788912b62f6,2026-06-17T09:43:37.515949+00:00,NORMAL,No change (NORMAL),7.823971815083862e-05,0.611270856476272,6.173307911883063e-05,9.443057772837911e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
32cdf1de-8b1c-4bb8-84f0-2db8a94259e9,2026-06-17T09:43:37.516260+00:00,NORMAL,No change (NORMAL),6.181614371957665e-05,1.846231841740209,4.8723365719563494e-05,7.34022972247412e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
93d2a9fa-2881-4ef0-b153-ad4713062542,2026-06-17T09:43:37.516393+00:00,NORMAL,No change (NORMAL),3.3761007252566948e-06,7.09573769398068,2.6159704152218968e-06,4.095734596652569e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
477af2db-d13f-42a3-8431-69da5e4b7afc,2026-06-17T09:43:37.516471+00:00,NORMAL,No change (NORMAL),7.823712561431971e-06,2.247360001091781,6.095033052680299e-06,9.595662171847494e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4c9e1ebe-2110-49fa-bb01-7092cf61580e,2026-06-17T09:43:37.516539+00:00,NORMAL,No change (NORMAL),1.0343252855511755e-06,2.0530836775658297,8.052750771000393e-07,1.205924898051899e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9a69727d-ff7d-4e38-9f5d-7ca2a23a76e3,2026-06-17T09:43:37.516606+00:00,NORMAL,No change (NORMAL),3.113345276385371e-05,1.3323461767340326,2.4638873430867617e-05,3.834404505547584e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b2173472-c392-487d-93f1-781b79a55298,2026-06-17T09:43:37.516673+00:00,NORMAL,No change (NORMAL),5.230159369451213e-06,0.27358530597684916,4.167722678718647e-06,6.283852964784393e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b9deea0a-e7cd-4648-ba3a-9f03a88d04a3,2026-06-17T09:43:37.516766+00:00,NORMAL,No change (NORMAL),0.00135976935801187,6.465135600693705,0.00113006732891153,0.0016293782885810437,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
5d8086da-261b-48c0-b3c4-9242ef43b74b,2026-06-17T09:43:37.516837+00:00,NORMAL,No change (NORMAL),0.00011476974655284922,8.831873037348593,8.679497599189308e-05,0.0001405039782553036,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2365babe-7cb6-45a5-b427-b632587cd69d,2026-06-17T09:43:37.516920+00:00,NORMAL,No change (NORMAL),2.1598120666538094e-05,0.5891157827927518,1.671066374747873e-05,2.614904752154128e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c2fd0cca-e809-4f65-9fdf-1d487f4e603d,2026-06-17T09:43:37.516990+00:00,NORMAL,No change (NORMAL),1.3465756830928845e-06,8.3562980234097,1.0207967088445884e-06,1.741256191066144e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9b1891cd-df0e-437a-87f7-8b8db746f76c,2026-06-17T09:43:37.517057+00:00,NORMAL,No change (NORMAL),1.5708269671116952e-05,2.6829882219493655,1.2254125694424097e-05,2.0495103897745062e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
52021c03-bcb3-4285-b24b-7334cc1f845a,2026-06-17T09:43:37.517125+00:00,NORMAL,No change (NORMAL),3.9717932709536775e-05,2.1931804577821783,2.932968539130812e-05,5.210565222038186e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b9ea58e9-c77a-4a19-8e8d-1fdabc830230,2026-06-17T09:43:37.517192+00:00,NORMAL,No change (NORMAL),3.6820683633921096e-05,3.8384850903327083,2.712127671646908e-05,4.443972841064089e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
417c7974-4e0e-48e4-8f47-c96be1978e38,2026-06-17T09:43:37.517265+00:00,NORMAL,No change (NORMAL),2.616643041790893e-05,0.3970661403637352,2.1650995442254075e-05,3.111686701265504e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
2e482455-ab54-4080-8ea0-964458b7798f,2026-06-17T09:43:37.517333+00:00,NORMAL,No change (NORMAL),4.770111000938182e-05,0.6870348178575262,3.8249694666872384e-05,5.96034485315627e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c7e09ea4-710a-451f-a246-014a8ab8aed3,2026-06-17T09:43:37.517399+00:00,NORMAL,No change (NORMAL),0.00018466957204320495,0.2911309341773321,0.00014247922946408097,0.00023064532708781747,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d190446d-86b7-4c3e-adeb-7749de8d2e4f,2026-06-17T09:43:37.517466+00:00,NORMAL,No change (NORMAL),1.1586182272972883e-05,4.824346005547265,9.023619546720113e-06,1.6030407774912206e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1b25db0f-dcd4-42b3-9ff7-b4d62abd6a38,2026-06-17T09:43:37.517535+00:00,NORMAL,No change (NORMAL),5.3558751239919615e-06,2.9099571917152844,4.072276194049715e-06,6.539498389283983e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c72ecac8-530b-424a-821c-435c8168d413,2026-06-17T09:43:37.517602+00:00,NORMAL,No change (NORMAL),2.4364197688247878e-05,8.104571670865601,1.8446544529425463e-05,2.836777335348941e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
230d0ad3-af56-4e2c-a8d5-e6edf5986365,2026-06-17T09:43:37.517668+00:00,NORMAL,No change (NORMAL),8.09663278319892e-05,2.2761081071081852,6.695523616334642e-05,9.946109577609817e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
07665f2d-b279-4f05-805b-8a66299265d9,2026-06-17T09:43:37.517750+00:00,NORMAL,No change (NORMAL),1.1405249621169785e-05,2.3006351085918335,8.346295109645077e-06,1.4723815121836795e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b25dda9f-e148-42c1-8e1c-2e8310e1322f,2026-06-17T09:43:37.517817+00:00,NORMAL,No change (NORMAL),8.659350000567424e-06,3.3824126425261483,7.076034196945732e-06,1.015436271886056e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9ed05aab-1ea1-4f1c-a983-5686f37a34ae,2026-06-17T09:43:37.517883+00:00,NORMAL,No change (NORMAL),9.082245170306146e-05,2.894320173212679,7.02460767523856e-05,0.0001226367504889742,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cb71a0b5-415b-4a99-93b3-33d42e3a7564,2026-06-17T09:43:37.517948+00:00,NORMAL,No change (NORMAL),9.095548113533726e-05,1.3830416003944828,6.466497978668492e-05,0.00011195615896785794,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
53141835-f63b-4a8c-9eee-f4d880cd7e04,2026-06-17T09:43:37.518014+00:00,NORMAL,No change (NORMAL),7.720993203662323e-06,0.27380534182707156,5.978528587928808e-06,8.979964482235432e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
6cbe2ba7-72f8-44ad-8ab8-f791c5f3a88e,2026-06-17T09:43:37.518079+00:00,NORMAL,No change (NORMAL),7.852565431367903e-05,7.541963734932148,6.229156122555013e-05,0.00010117518519057416,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f78b14ee-3d87-4ad4-9427-5a8a0136dcd8,2026-06-17T09:43:37.518145+00:00,NORMAL,No change (NORMAL),3.624299879122941e-06,0.5584925647223871,2.7735178148063964e-06,4.581885773643023e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d29e4a91-8120-4943-a54d-38620d7db306,2026-06-17T09:43:37.518211+00:00,NORMAL,No change (NORMAL),6.78856239729675e-06,0.5803248822079383,5.322534917970567e-06,8.163313230627967e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
24276797-200c-443f-bfd7-35fc4b6e61fc,2026-06-17T09:43:37.518277+00:00,NORMAL,No change (NORMAL),0.00011053764442000994,2.2087727094600518,8.479590617144035e-05,0.0001350308175549795,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
e7838d86-68b4-406b-a649-e3f65c54e077,2026-06-17T09:43:37.518343+00:00,NORMAL,No change (NORMAL),0.00038108740096581486,3.1934833221698904,0.00029096428532445986,0.0004697187719853006,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3bb6b7a1-0586-479b-8793-878532e674a2,2026-06-17T09:43:37.518409+00:00,NORMAL,No change (NORMAL),0.0008191697527991726,7.699894335074128,0.0006394550263003382,0.0010137168035265283,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
69f17adb-3b87-4f05-80ca-c67458a23a12,2026-06-17T09:43:37.518479+00:00,NORMAL,No change (NORMAL),9.37171535414874e-05,0.7466134325026309,7.3825370487873e-05,0.00011857035320996057,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
53c96b9b-3297-474e-ac21-e18c17db9d06,2026-06-17T09:43:37.518545+00:00,NORMAL,No change (NORMAL),1.628448905367836e-05,2.33260500319698,1.252680517883564e-05,1.914906093191722e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1167cf1f-2dba-42a8-af41-40e98110aab4,2026-06-17T09:43:37.518614+00:00,NORMAL,No change (NORMAL),0.000857196389126021,0.8126307811422219,0.0006738275606723635,0.001075780168644544,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
aecef55a-d4fb-4b39-88b7-324385c77c3e,2026-06-17T09:43:37.518686+00:00,NORMAL,No change (NORMAL),0.001067833695811446,1.092779298382515,0.0008468368271618919,0.001401255956411682,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
d3329a35-66bc-4992-9939-a2cbb2a7f682,2026-06-17T09:43:37.518754+00:00,NORMAL,No change (NORMAL),0.0002460831691158097,0.18464751748540212,0.0001997360207398157,0.0002963398307933434,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
c8bd4b16-8744-491a-88c6-a86d299a3d58,2026-06-17T09:43:37.518819+00:00,NORMAL,No change (NORMAL),0.00021907326776099124,5.146253400283958,0.00016534767772855943,0.0002669479895244524,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
4d71c98f-918d-42e9-8a12-429dc85a8838,2026-06-17T09:43:37.518885+00:00,NORMAL,No change (NORMAL),0.012639920954680106,5.297485907459849,0.009324217695550353,0.01611841031301036,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3066b51e-e908-4df5-bfa7-9ca1ec9685e3,2026-06-17T09:43:37.518952+00:00,NORMAL,No change (NORMAL),0.0006784354171450744,3.883274317601342,0.0005654334506156294,0.0008257983607640623,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
9f36a8f8-8cd2-4c04-a424-6ddf6bdf0e3e,2026-06-17T09:43:37.519017+00:00,NORMAL,No change (NORMAL),5.058570452572086e-06,3.4720420535443757,3.9206531313989745e-06,6.220085187502037e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
007a36b7-91e0-448b-b6e3-b5174529c721,2026-06-17T09:43:37.519083+00:00,NORMAL,No change (NORMAL),3.21419859482798e-06,1.3899084078343016,2.528838517525367e-06,4.3200539841772165e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
670505b8-a39f-41df-a96f-5a74fc111131,2026-06-17T09:43:37.519149+00:00,NORMAL,No change (NORMAL),1.5464894572119543e-05,0.39214281264746526,1.3014270221218095e-05,1.7936033494644076e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
204bec1e-99ec-4ea1-88e7-87006d3efed1,2026-06-17T09:43:37.519215+00:00,NORMAL,No change (NORMAL),1.567730088548677e-05,0.8214238416018891,1.2662693462188353e-05,1.9890922069611326e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
90e6e7a9-cd13-452c-a36f-fa4784d789a7,2026-06-17T09:43:37.519280+00:00,NORMAL,No change (NORMAL),2.599910902086839e-05,3.1606462128301116,1.9746004446948723e-05,3.1630928174190075e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1c916669-c09d-4b6b-a843-afbdf2dd6389,2026-06-17T09:43:37.519346+00:00,NORMAL,No change (NORMAL),1.0802535425055002e-06,6.075277696463578,7.691784451134182e-07,1.3702832181905967e-06,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
0210361f-9579-452e-8c5d-5e9d86ecc5a7,2026-06-17T09:43:37.519412+00:00,NORMAL,No change (NORMAL),3.699996379864009e-05,7.150288386261967,2.7848063103914602e-05,4.513146739205298e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
bd926dde-a07b-4bde-a9fb-73c2fed22746,2026-06-17T09:43:37.519479+00:00,NORMAL,No change (NORMAL),5.1600427077807114e-05,0.3317981694365147,3.9575930980090456e-05,6.218628237412178e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
be2c83e2-dca8-48ef-aef7-6ad5429b4f39,2026-06-17T09:43:37.519547+00:00,NORMAL,No change (NORMAL),5.382416279601589e-05,4.77953661916988,4.284347797146571e-05,6.576224931330648e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
f3c5fa8f-a4d9-4e20-a38b-9e55aa9f2fab,2026-06-17T09:43:37.519618+00:00,NORMAL,No change (NORMAL),1.2753742473663255e-05,1.2199152738669283,1.0315619667743023e-05,1.527933010800327e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
7de0fe22-5f59-4c31-9c6b-d7d9c27c89ae,2026-06-17T09:43:37.519692+00:00,NORMAL,No change (NORMAL),0.0006480825166107696,14.362008641053142,0.0005046522742365432,0.0008178374882367955,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
7215a08b-1205-49bf-b865-1b21a6bd62b0,2026-06-17T09:43:37.519760+00:00,NORMAL,No change (NORMAL),1.4226368555003433e-05,1.6133276802126413,1.1694019619627595e-05,1.617362622778094e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1fc786ab-ed28-4d0e-82e0-7f14de14ba87,2026-06-17T09:43:37.519827+00:00,NORMAL,No change (NORMAL),6.334380068106151e-05,1.7381281533593544,4.835973548541049e-05,8.160010351166264e-05,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
aea13740-7cfc-43c8-9480-fb5ce3535ba8,2026-06-17T09:43:37.519898+00:00,NORMAL,No change (NORMAL),0.00021465520771484322,2.6825455068286526,0.00016883222041549589,0.0002699756061678424,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
690727a8-1697-42a0-a913-8d56d6a10972,2026-06-17T09:43:37.519965+00:00,NORMAL,No change (NORMAL),0.011392148459385448,3.526801937900746,0.009310556003650763,0.014336002784152051,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
cc2ec171-77f8-41d4-8f44-a880285789d6,2026-06-17T09:43:37.520031+00:00,NORMAL,No change (NORMAL),0.06848878817559567,5.955028013050651,0.05256692945534886,0.08755826236792796,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
1c38c88e-dc7b-4678-b635-81afe5d1fffb,2026-06-17T09:43:37.520097+00:00,NORMAL,No change (NORMAL),0.0001505389929183772,0.0,0.00011993931916056614,0.00017537402178328913,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
3966396b-f343-4599-bf70-aba796cf8a35,2026-06-17T09:43:37.520164+00:00,NORMAL,No change (NORMAL),8.706146861102382e-05,3.1922414326044137,6.416902852444377e-05,0.00011700163789697247,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
73229203-82ae-4840-ac1b-3d962c6d84a5,2026-06-17T09:43:37.520230+00:00,NORMAL,No change (NORMAL),0.00013855555087840513,5.084585311269577,0.00011392898493444119,0.00016359444636456774,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
b24d4412-b9d4-4d8d-90ae-6988859113f4,2026-06-17T09:43:37.520296+00:00,NORMAL,No change (NORMAL),0.025858935418221752,3.1127160096197524,0.01949124739846826,0.031939001591712514,Background archive,synthetic_proxy_replay,mvp-0.1,42e389559dc25f1c,962a88ad6fa51748,,,
